index,order_id,order_value,order_items_count,customer_id,created_timestamp_local,has_instruction,logistics_dropoff_distance,delivery_postal_code,delivery_geohash_precision8,has_phone_number,has_call_instruction,has_leave_instruction,has_lift_instruction,has_lobby_instruction,has_gate_instruction,has_knock_instruction,has_bell_instruction,hour,is_w21xz,is_w23b7
8267,d3nr-blny,46.5,14,w5bar6fz,2021-03-13T09:25:52,True,41.2533906277,550122,w21zg8uc,False,False,False,False,False,False,False,False,9,False,False
8268,x1sy-u0or,40.4,10,n3ryb4jb,2021-03-23T22:43:22,True,22.0315972829,750412,w23b62q1,False,False,False,False,False,False,False,False,22,False,False
8269,w3fl-8nkl,24.1,13,e5lgt3ku,2021-03-15T10:42:23,True,45.2041850298,643679,w21xxuss,False,False,False,False,False,False,False,False,10,False,False
8270,y2xz-i1rn,75.85,18,sgxyi6xg,2021-03-18T15:48:12,True,196.0199353692,189630,w21z7ht9,False,False,False,False,False,False,False,False,15,False,False
8271,y2xz-l1a6,47.1,10,o3wuo5bc,2021-03-30T10:13:59,True,12.6933899377,249191,w21z6eve,False,False,False,False,False,False,False,False,10,False,False
8272,x1sy-antl,38.53,10,a1ucp1nm,2021-03-03T11:15:47,True,39.0777594425,732005,w23b1qnt,False,False,False,False,False,False,False,False,11,False,False
8273,n7no-xbya,41.7,17,sgg44zji,2021-03-23T16:35:34,False,27.6555857112,,w21zb9zt,False,False,False,False,False,False,False,False,16,False,False
8274,x3yr-77re,17.6,13,sgvfz8le,2021-03-21T11:37:04,True,38.7193150975,239568,w21z6ggw,False,False,False,False,False,False,False,False,11,False,False
8275,b8ds-0yob,38.61,15,n9kzi7zp,2021-03-27T19:07:48,True,41.6791294027,,w21zuppu,False,False,False,False,False,False,False,False,19,False,False
8276,n7no-444l,61.37,20,c9dua7nx,2021-03-21T09:37:47,True,40.9233461417,680156,w21zc510,False,False,False,False,False,False,False,False,9,False,False
8277,x1sy-tr7n,40.85,10,i9pga3hf,2021-03-12T10:04:02,True,20.4633708038,750467,w23b627k,False,False,False,False,False,False,False,False,10,False,False
8278,x3yr-75iv,15.2,10,sgkm2by2,2021-03-31T14:53:42,True,29.6327166201,258355,w21z6whw,True,False,False,False,False,False,False,False,14,False,False
8279,d3nr-rtf3,41.3,13,w9vht7yb,2021-03-05T15:45:04,True,207.3994975697,534037,w21zu0q0,False,False,False,False,False,False,False,False,15,False,False
8280,e8jn-ep29,85.7,17,k0fhh4kb,2021-03-04T19:05:18,True,45.5200123516,570447,w21zdxpz,False,False,False,False,False,False,False,False,19,False,False
8281,y5qw-vb3x,136.79,19,o5ouf8pk,2021-03-10T18:20:41,False,11.3545796671,509287,w21zvb5m,False,False,False,False,False,False,False,False,18,False,False
8282,y2xz-w7v8,53.55,12,b3hkp0pn,2021-03-05T12:44:12,True,78.5695575479,085301,w21z6bx1,False,False,False,False,False,False,False,False,12,False,False
8283,b8ds-gysn,63.85,13,v3wte8rf,2021-03-15T17:05:51,True,39.183867708,821289,w21zur5t,False,False,False,False,False,False,False,False,17,False,False
8284,y1rg-e33m,49.3,10,a0frw9ee,2021-03-05T11:25:59,True,154.5505216794,539747,w21zggwe,False,False,False,False,False,False,False,False,11,False,False
8285,b8ds-cbq8,60.95,15,sguorrri,2021-03-27T12:28:00,True,31.0450554684,823268,w21zur2p,False,False,False,False,False,True,False,False,12,False,False
8286,atq3-pp5q,89.05,10,e5mpr7ec,2021-03-13T19:55:11,True,24.7332060435,730337,w23b1s7z,False,False,False,False,False,False,False,False,19,False,False
8287,x1sy-wsmq,39.78,10,y7usv8iu,2021-03-25T18:12:30,True,56.6116305487,750333,w23b4rkv,False,False,False,False,False,False,False,False,18,False,False
8288,b8ds-gmne,34.05,11,c2azi3gj,2021-03-01T17:56:30,True,48.2591860152,822406,w23bh3dr,False,False,False,False,False,False,False,False,17,False,False
8289,y5qw-eiih,63.1,16,z1ekg8ch,2021-03-20T12:31:12,True,22.2969197337,521221,w21ztqxy,False,False,False,False,False,False,False,False,12,False,False
8290,y2xz-62td,45.19,17,sgrxfn7p,2021-03-22T12:37:10,True,68.4455685694,229813,w21z6vtj,False,False,False,False,True,False,False,False,12,False,False
8291,y2sf-t4nd,27.35,11,i4cya0it,2021-03-07T13:38:51,False,12.713980918,640850,w21xxt45,False,False,False,False,False,False,False,False,13,False,False
8292,v8vp-4hzj,28.5,11,sggeyx0r,2021-03-18T18:18:47,True,98.1091738112,238255,w21z6g5b,False,False,True,False,False,False,False,False,18,False,False
8293,x1rx-07hl,100.2,19,t3mfz3os,2021-03-19T16:08:10,True,119.1385088703,417456,w21zs9f2,False,False,False,False,False,False,False,False,16,False,False
8294,y9zp-ara7,45.08,12,sghxq9gp,2021-03-29T22:09:13,True,72.9043961709,100061,w21z621r,False,False,False,False,False,False,True,True,22,False,False
8295,y2xz-4gau,44.25,13,sgnep6sx,2021-03-01T20:26:10,False,34.6678415933,259426,w21z6wrq,False,False,False,False,False,False,False,False,20,False,False
8296,b8ds-9a8z,31.92,14,sgmsu4so,2021-03-24T11:42:34,True,51.334515631,792436,w21zgv89,False,False,True,False,False,False,False,False,11,False,False
8297,y5qw-0agr,55.7,14,i9hfu0fs,2021-03-02T21:14:01,True,295.4644068519,520491,w21zv80f,False,False,False,False,False,False,False,False,21,False,False
8298,x1sy-ktt1,35.24,12,h8vtl1nl,2021-03-07T09:30:24,True,42.2846315654,737703,w23b4qb3,False,False,False,False,False,False,False,False,9,False,False
8299,x6qu-pw8q,34.0,13,q7qnk1bb,2021-03-02T20:35:18,True,82.6835072868,,w21zc3pk,False,False,False,False,False,False,False,False,20,False,False
8300,y5qw-abqd,72.32,15,e9ath2eo,2021-03-15T03:43:53,True,45.7115512887,520259,w21ztqwn,False,False,False,False,False,False,False,False,3,False,False
8301,b8ds-uov8,31.05,11,c8ixj0mj,2021-03-13T12:42:31,True,22.6082727823,821326,w23bh31q,False,False,False,False,False,False,False,False,12,False,False
8302,y2xz-lt1r,31.6,13,sg0bec2g,2021-03-04T16:58:44,True,4.2908139015,,w21z689d,False,False,False,False,False,False,False,False,16,False,False
8303,x6qu-e5eu,53.55,17,o8hfw3ub,2021-03-29T20:07:53,True,25.9757222639,655290,w21z9h9c,False,False,False,False,False,False,False,False,20,False,False
8304,v0qa-9jog,65.58,10,k4qgd9za,2021-03-13T10:46:57,True,33.2283728038,259811,w21z6z9z,False,False,False,False,False,False,False,False,10,False,False
8305,y2xz-lxaa,32.8,11,sgd5yh3i,2021-03-19T18:56:56,True,42.9970273756,080107,w21z4zf7,False,False,False,False,False,False,False,False,18,False,False
8306,d3nr-a6ya,144.88,23,g5fot0zi,2021-03-20T14:31:19,True,30.7011842541,530172,w21zsjcg,False,False,False,False,False,False,False,False,14,False,False
8307,k7ey-td5g,39.0,12,s0rhr1vx,2021-03-23T18:35:16,True,10.040479159,142091,w21z6hb3,False,False,False,False,False,False,False,False,18,False,False
8308,sh0c-7daa,74.83,10,sgz3z6le,2021-03-31T17:52:05,True,13.0435502411,531001,w21zetzs,False,False,False,False,False,False,False,False,17,False,False
8309,x9zg-4o45,68.4,12,sgdor4ec,2021-03-30T11:25:33,True,21.4007628456,530658,w21zgfhb,False,False,False,False,False,True,False,False,11,False,False
8310,x5dx-z7to,40.44,13,x5hnt1yw,2021-03-31T19:24:03,True,65.0358209088,,w21zkpsw,False,False,True,False,False,False,False,False,19,False,False
8311,y5qw-c7wn,61.1,11,e9ath2eo,2021-03-08T03:39:15,True,60.0594812774,520259,w21ztqwn,False,False,False,False,False,False,False,False,3,False,False
8312,x5dx-n0uj,41.72,12,sglhj9ek,2021-03-11T17:37:40,True,17.2003827435,390058,w21zkjfp,False,False,False,False,False,False,False,False,17,False,False
8313,y5qw-titd,40.7,10,u3pbq0sf,2021-03-25T19:59:36,True,41.6980201957,518764,w21zv55w,False,False,False,False,False,False,False,True,19,False,False
8314,x6uk-ke1v,37.0,11,sgp9yue8,2021-03-28T09:39:36,True,31.6806925031,640179,w21xxvnx,False,False,False,False,False,False,False,False,9,False,False
8316,x1sy-78gg,47.7,10,h0wof5nn,2021-03-30T18:03:37,True,67.3680891131,733785,w23b4pm8,False,False,False,False,False,False,False,False,18,False,False
8317,ablx-1t64,22.6,10,h6ijb5ag,2021-03-21T16:42:44,True,15.952637314,764333,w23b5hdm,False,False,False,False,False,False,False,False,16,False,False
8318,x6qu-atz7,41.55,10,f4wsy9sq,2021-03-06T13:50:54,True,37.6277894273,,w21z8wzy,False,False,False,False,False,False,False,False,13,False,False
8319,n7no-4skt,42.1,10,i1poh9fr,2021-03-31T10:51:26,True,40.8050909245,Choa Chu Kang Av,w21zbf3r,False,False,False,False,False,False,False,False,10,False,False
8320,p6be-8l5j,28.3,11,g6eke2va,2021-03-11T16:54:42,True,8.8044789641,730821,w23b1y39,False,False,False,False,False,False,False,False,16,False,False
8321,idib-vxpj,67.7,30,d2gqn7ku,2021-03-09T12:45:45,True,155.812295385,128808,w21z90j1,False,False,False,False,False,False,False,False,12,False,False
8322,n7no-q5s3,56.0,12,sglo3uqb,2021-03-20T22:11:06,True,41.4671042753,680457,w21zbe42,False,False,False,False,False,False,False,False,22,False,False
8323,x7sf-g2wm,16.8,11,sgng1ni6,2021-03-26T11:47:31,True,8.5633262161,140132,w21z675x,False,False,False,False,False,False,False,False,11,False,False
8324,y5qw-jgf5,63.26,15,t0hfh6nd,2021-03-24T16:15:05,True,72.2427584513,510120,w21zv8ch,False,False,False,False,False,False,False,False,16,False,False
8325,y2sf-fam9,36.25,12,u0tpc5rz,2021-03-13T15:30:52,True,15.8765834769,640510,w21z8jqr,False,False,False,False,False,False,False,False,15,False,False
8326,n7no-qcs1,59.98,12,b8dih6vh,2021-03-11T09:42:48,True,41.465502024,680551,w21zbtz6,False,False,False,False,False,False,False,False,9,False,False
8327,p9jy-jvp2,72.4,11,sgsqr6gv,2021-03-08T18:47:00,True,10.0808299398,090112,w21z6858,False,False,False,False,False,False,False,True,18,False,False
8328,x3yw-tsmc,32.1,11,sgp9dcgc,2021-03-13T01:49:05,False,37.9008612105,550121,w21zg8ue,False,False,False,False,False,False,False,False,1,False,False
8329,x5dx-pq1a,44.7,12,sgj3hdvi,2021-03-29T06:23:47,True,9.2775098559,,w21z7qwm,False,False,False,False,False,False,False,False,6,False,False
8330,y5qw-83ms,87.35,15,r8bog3np,2021-03-24T17:48:23,True,732.9077894782,510222,w21zv9w8,False,False,False,False,False,False,False,False,17,False,False
8331,b8ds-3ecr,40.5,16,j8udb9wu,2021-03-06T08:08:23,True,11.5713511883,822310,w23bh2d4,False,False,False,True,True,False,False,False,8,False,False
8333,s2fm-6pc4,133.2,13,f3yyj6gn,2021-03-16T12:57:55,True,17.7449969948,188647,w21z7hkx,False,False,False,False,False,False,False,False,12,False,False
8334,b8ds-kbr8,21.8,10,sglhz7rt,2021-03-14T20:02:35,True,22.0352339453,542278,w21zu5du,False,False,False,False,False,True,False,False,20,False,False
8335,zd79-nif6,31.35,10,sghed8ic,2021-03-27T16:01:18,True,67.6154088482,510640,w21zv4rn,False,False,False,False,False,False,False,False,16,False,False
8336,x3yw-guf4,17.2,11,u3hwu2zt,2021-03-16T17:47:26,False,41.8273259016,530614,w21zgcnx,False,False,False,False,False,False,False,False,17,False,False
8337,x1sy-njdc,60.75,14,q4mkj6gx,2021-03-18T22:24:55,True,25.3433792251,730031,w23b1qsz,False,False,False,False,False,False,False,False,22,False,False
8338,i1cb-vztv,32.05,10,sg5r5kge,2021-03-12T23:51:45,False,7.3372378711,419833,w21zkxcq,False,False,False,False,False,False,False,False,23,False,False
8339,x6qu-j2q8,54.73,12,m0qpa6ky,2021-03-28T20:27:24,True,50.8877707582,590013,w21z97sy,False,False,False,False,False,False,False,False,20,False,False
8340,x5dg-wdhb,25.5,10,l4biz3oj,2021-03-13T09:17:25,True,95.0028085302,410109,w21zs91k,False,False,False,False,False,False,False,False,9,False,False
8341,x9pa-4fgo,41.5,11,v9rfi8ud,2021-03-20T09:53:46,True,59.9432412694,530834,w21zu16k,False,False,False,False,False,False,False,False,9,False,False
8342,x9ss-8mnb,31.0,12,r9jki3yg,2021-03-07T18:57:08,True,58.4375646013,640552,w21z8nm0,False,False,False,False,False,False,False,False,18,False,False
8343,k0ub-bgad,134.5,11,sgbd53tl,2021-03-05T18:57:55,False,15.2770056825,549271,w21zezkp,False,False,False,False,False,False,False,False,18,False,False
8344,x0zg-3gwt,22.1,10,v8lsj6pn,2021-03-09T11:07:14,False,22.0354858897,680791,w21zbyh3,False,False,False,False,False,False,False,False,11,False,False
8345,w5iy-uidy,19.0,10,sg16eic2,2021-03-25T11:36:11,True,9.3318654948,730890,w23b1vsn,False,False,False,False,False,False,False,False,11,False,False
8346,n7no-qm1y,45.18,14,sgomz6ro,2021-03-11T09:27:03,True,75.4408808922,680002,w21zbgtf,False,False,False,False,False,False,False,False,9,False,False
8347,n7no-a77k,40.96,13,d7vxn9co,2021-03-21T11:05:56,True,41.6701251195,Segar Rd,w21zckgk,False,False,False,False,False,False,False,False,11,False,False
8348,x6qu-b2ap,39.0,11,sgdnywph,2021-03-15T16:35:55,True,34.8524550384,276304,w21z9f80,False,False,False,False,False,False,False,False,16,False,False
8349,x1sy-80oy,38.0,12,n6pse1mr,2021-03-22T17:53:34,True,55.5982535625,730755,w23b1z5g,False,False,False,False,False,False,False,False,17,False,False
8350,f5gb-ivs6,58.51,12,sgyma3tn,2021-03-28T18:46:29,True,45.3011089992,249094,w21z6e94,False,False,False,False,False,False,False,False,18,False,False
8351,a0py-unty,13.0,10,m0pvi5nv,2021-03-29T19:04:55,True,22.8014417179,210683,w21z7r39,False,False,False,False,False,False,False,False,19,False,False
8352,b8ds-8ck6,48.25,14,u2mma3lq,2021-03-11T15:29:37,False,41.2352984143,823635,w21zuwup,False,False,False,False,False,False,False,False,15,False,False
8353,x7on-4tjb,20.0,10,sgvzq3ep,2021-03-10T10:24:21,True,16.6809233339,050531,w21z71f0,False,False,False,False,False,False,False,False,10,False,False
8354,y5qw-884j,29.85,13,sgnzd0qr,2021-03-23T14:02:46,True,15.0949612027,510548,w21zv90g,False,False,False,False,False,False,False,True,14,False,False
8355,m1sa-cv5p,31.6,11,r1xcj6wt,2021-03-11T20:26:10,True,13.7504508469,787071,w21zfgfg,False,False,False,False,False,False,False,False,20,False,False
8356,y9zp-7w5v,29.45,10,sgny1vs7,2021-03-05T18:14:37,True,22.6800235046,120612,w21z3m3c,False,False,False,False,False,False,False,False,18,False,False
8357,x8yk-xm87,52.05,10,p3pwp2uk,2021-03-26T15:42:34,True,5.1814266409,768964,w23b55k2,False,False,False,False,False,False,False,False,15,False,False
8359,x6qu-ajer,31.31,15,f8tep3gi,2021-03-14T07:45:30,True,163.3761670495,658965,w21z8tu9,False,False,False,False,False,False,False,False,7,False,False
8360,x5dx-iq81,40.43,15,sgvuh1kk,2021-03-04T10:43:14,True,21.3967897935,439092,w21z7uqt,False,False,False,False,False,False,False,False,10,False,False
8361,x1sy-goar,38.2,10,sgvpu5if,2021-03-27T17:21:01,True,35.909034199,732687,w23b4nqp,False,False,False,False,False,False,False,False,17,False,False
8362,x7px-1eal,158.15,13,k9fyv2rb,2021-03-15T16:16:46,True,20.6035385514,648407,w21xxwqc,False,False,False,False,False,False,False,False,16,False,False
8363,b8ds-x748,60.42,11,y8xrd6qy,2021-03-23T18:22:59,True,34.8231236407,791435,w21zgv8m,False,False,False,False,False,False,False,False,18,False,False
8364,y5qw-eumj,22.7,14,y1rmz1pq,2021-03-25T17:58:01,False,23.7129063046,507781,w21zvbrj,False,False,False,False,False,False,False,False,17,False,False
8365,x8yk-z55j,79.6,21,k5xlb2fx,2021-03-19T16:41:28,True,20.8268256285,769135,w23b48z9,False,False,False,False,False,False,False,False,16,False,False
8366,v3gu-wcvc,28.5,13,sgrxc1uj,2021-03-21T20:15:51,True,82.5740440514,140112,w21z3vzs,False,False,False,False,False,False,False,False,20,False,False
8367,y8nn-75iq,15.2,10,a3lfk3jt,2021-03-06T07:46:48,True,31.3006137994,767969,w23b5460,False,False,False,False,False,False,False,False,7,False,False
8368,y2xz-6q56,40.07,10,sgjw0zo8,2021-03-02T17:43:26,True,19.9854776403,239328,w21z6gtp,False,False,False,False,False,False,False,False,17,False,False
8369,b5ik-66rn,24.0,12,o2yfj6jn,2021-03-28T13:11:03,True,11.743149915,682816,w21zbfe3,False,False,False,False,False,True,False,False,13,False,False
8370,a0py-2n3j,29.7,10,e5hqc9jv,2021-03-28T22:19:50,False,24.5826713064,328754,w21ze30h,False,False,False,False,False,False,False,False,22,False,False
8371,ad1h-io5g,22.5,16,sgvjz2ry,2021-03-19T11:10:40,True,48.5606767331,731896,w23b1vek,False,False,False,False,False,False,False,False,11,False,False
8372,y5qw-d75z,55.91,14,y8vhz8io,2021-03-03T22:01:31,True,16.0288014867,520891,w21ztj87,False,False,False,False,False,False,False,False,22,False,False
8373,a0py-pd81,31.5,11,b8pdd1le,2021-03-08T03:08:59,True,10.5180337815,207852,w21z7r4b,False,False,False,False,False,False,False,False,3,False,False
8374,y2sf-zo2d,30.9,15,n7jdb9um,2021-03-24T07:03:48,False,15.4556169148,641218,w21xxvz8,False,False,False,False,False,False,False,False,7,False,False
8376,y9zp-6nf6,45.19,13,sgv8qep2,2021-03-10T14:03:11,False,28.2412772168,267745,w21zd288,False,False,False,False,False,False,False,False,14,False,False
8377,n7no-rmzy,41.85,11,n5epw1wv,2021-03-07T09:42:21,True,17.8982188041,,w21zbfse,False,False,False,False,False,False,False,False,9,False,False
8378,b8ds-0g8n,41.65,12,l7xxc3un,2021-03-03T11:46:51,True,13.2989186316,828848,w21zuw6e,False,False,False,False,False,True,False,False,11,False,False
8379,x1sy-ojbj,48.05,11,z7vvn3bu,2021-03-04T08:22:00,True,4.2413070786,730168,w23b1kzg,False,False,True,False,False,True,False,True,8,False,False
8380,y2xz-z5ud,59.15,10,sgx77n10,2021-03-06T09:04:19,True,45.7566701868,,w21z6tn6,False,False,False,True,False,True,False,False,9,False,False
8381,y2sf-5n0u,83.85,13,p5yel2wq,2021-03-07T09:04:14,True,27.3977397941,642662,w21xxg6q,False,False,False,False,False,False,False,False,9,False,False
8382,y5qw-6g9l,36.8,10,f6rpp2ip,2021-03-11T18:34:29,True,44.9600031782,,w21zvbpr,False,False,False,False,False,False,False,False,18,False,False
8383,y2xz-34ui,63.98,10,sg7cjbo9,2021-03-08T16:55:46,True,43.9126640063,098208,w21z4fj6,False,False,False,False,False,False,False,False,16,False,False
8384,a0py-cpgz,24.7,14,h0evi9vb,2021-03-06T19:56:54,True,77.512036892,180232,w21z7hpd,False,False,False,False,False,False,False,False,19,False,False
8385,y9yc-1fqp,11.7,11,a8oln0ry,2021-03-16T18:44:06,True,26.1044556881,140153,w21z65e1,False,False,False,False,False,False,False,False,18,False,False
8386,w5oh-vnwo,89.4,10,c1owh4kl,2021-03-21T17:36:03,True,65.820319114,587973,w21z9mm6,False,False,False,False,False,False,False,False,17,False,False
8387,y9zp-4cs7,60.3,15,x8weo0zh,2021-03-13T10:51:24,True,21.5621560244,120425,w21z3q7v,False,False,False,False,False,False,False,False,10,False,False
8388,e8jn-ceo4,29.93,10,sgeqa1eo,2021-03-03T21:18:32,True,57.6811988119,560469,w21zg26m,False,False,False,False,False,False,False,False,21,False,False
8389,y2sf-7eid,24.85,13,k1hyp2un,2021-03-27T15:31:14,False,32.491419418,640752,w21xxtxb,False,False,False,False,False,False,False,False,15,False,False
8390,v1zv-lita,17.7,10,r6iyy7ac,2021-03-26T23:52:35,True,25.5572088716,,w21ztrp5,False,False,False,False,False,False,False,False,23,False,False
8391,y8ny-bgyj,75.6,12,r2iyv8dh,2021-03-13T20:54:25,True,51.1105001403,760402,w23b55eq,False,False,False,False,False,False,False,False,20,False,False
8392,d3nr-kn7g,40.8,12,sg8yse2o,2021-03-22T20:24:27,False,13.7297543527,533986,w21zggeq,False,False,False,False,False,False,False,False,20,False,False
8393,d3nr-3tra,18.15,10,sg0aoig0,2021-03-04T19:34:14,True,15.213107765,,w21zetwu,False,False,False,True,False,False,False,False,19,False,False
8394,y9zp-bmy8,60.99,16,sgklo9lt,2021-03-09T20:12:50,True,58.7415089484,247966,w21z67hv,False,False,False,False,False,False,False,False,20,False,False
8395,y2sf-ne42,61.23,16,sgkac1ar,2021-03-09T14:24:46,True,40.6360468589,641990,w21xxeh7,False,False,False,False,False,False,False,False,14,False,False
8396,y2sf-zztk,68.07,13,sggbj2cb,2021-03-01T19:28:12,True,52.2137927837,640731,w21xxsyz,False,False,False,False,False,False,False,False,19,False,False
8397,x1rx-gknd,33.7,10,c8ady0vv,2021-03-09T14:14:40,True,70.4315248699,459135,w21zkwrn,False,False,False,False,False,False,False,False,14,False,False
8398,x5dx-l6dm,45.99,10,sggun9ci,2021-03-01T15:45:21,True,32.4663322175,438133,w21zkngy,False,False,False,False,False,False,False,False,15,False,False
8399,x5dx-0z9o,65.72,12,sg1lx6qk,2021-03-14T17:28:02,True,36.7298805891,,w21z7uqe,False,False,False,False,False,False,False,False,17,False,False
8400,y5qw-gryw,27.45,10,s7iju5jn,2021-03-04T12:23:33,True,43.4095286458,520339,w21zttuw,False,False,False,False,False,False,False,True,12,False,False
8401,y9zp-0m6i,44.1,13,q2mir9dv,2021-03-30T12:22:54,True,183.4206273278,126777,w21z3hqz,False,False,False,False,False,False,False,False,12,False,False
8402,y2xz-cjtz,54.2,14,sgiev3yz,2021-03-13T15:36:15,True,15.9521079847,089373,w21z6bkm,False,False,False,False,False,False,False,False,15,False,False
8403,x5dx-uwng,77.79,16,r2hcz6ml,2021-03-09T19:43:39,True,29.8047409865,439957,w21zkkbm,False,False,False,False,False,False,False,False,19,False,False
8404,v1zv-slli,17.1,13,sgqxb3ae,2021-03-14T12:32:44,True,57.1551002016,521147,w21ztm8k,False,False,False,False,False,False,False,False,12,False,False
8405,y2sf-pg3m,41.58,19,sgzet1sh,2021-03-24T11:57:28,True,40.5350714139,639928,w21xxmfg,False,False,False,False,False,False,False,False,11,False,False
8406,b8ds-yyhf,69.15,12,d9pqb5fn,2021-03-01T11:09:38,True,2.9022745205,793415,w21zgugm,False,False,False,False,False,False,False,False,11,False,False
8407,y8ix-u260,45.7,13,sglaz4dn,2021-03-14T18:19:13,True,60.4632969734,423371,w21zkmmp,False,False,False,False,False,False,False,False,18,False,False
8408,x6qu-j2z4,48.05,13,sg974cts,2021-03-20T13:37:42,False,98.8627830583,650416,w21zbb1t,False,False,False,False,False,False,False,False,13,False,False
8409,y9zp-thx0,29.75,13,u5hbd9ot,2021-03-15T00:40:13,True,47.4208149932,119224,w21z3e71,False,False,False,False,False,False,False,False,0,False,False
8410,y8nn-n6qb,22.9,12,sgbuy0os,2021-03-21T10:15:51,True,24.6824822089,,w23b5458,False,False,False,False,False,False,False,False,10,False,False
8411,x5dx-gvsb,94.51,15,l7wlw5ga,2021-03-13T14:22:40,True,21.6164527384,438686,w21zknfc,False,False,True,False,False,False,False,False,14,False,False
8412,i1cb-iij4,73.89,13,j1oft2ux,2021-03-23T19:36:32,True,44.1169862313,469974,w21zmpn8,False,False,False,False,False,False,False,False,19,False,False
8413,b8ds-97bg,26.8,13,k4bht3pt,2021-03-27T19:45:17,True,26.7885278947,821310,w23bh26x,False,False,False,False,False,False,False,False,19,False,False
8414,y5qw-928e,42.45,11,h9ktu7as,2021-03-10T18:36:16,True,61.8428055219,,w21zv33v,False,False,False,False,False,False,False,False,18,False,False
8415,i1cb-ciu0,50.52,10,u5wse1mm,2021-03-09T20:34:42,True,70.2725792265,461053,w21zt306,False,False,False,False,False,False,False,False,20,False,False
8416,y0co-kqaa,30.8,13,e5kxx7yk,2021-03-04T10:33:57,True,77.5614098483,542302,w21zuhdu,False,False,False,False,False,True,True,False,10,False,False
8417,d3nr-tys5,97.8,13,sglpy3cw,2021-03-20T04:05:44,True,108.5495913931,358474,w21zed67,False,False,True,False,False,False,False,False,4,False,False
8418,b8ds-myi0,42.1,17,t3otc8py,2021-03-07T18:09:46,True,41.3931268619,791439,w21zgv37,True,False,False,False,False,False,False,False,18,False,False
8419,b8ds-c44i,61.76,10,r9wni0pd,2021-03-07T12:51:36,True,88.7151192825,821121,w21zumz9,False,False,False,False,False,False,False,False,12,False,False
8420,b8ds-aae2,42.89,12,sgtqes8z,2021-03-28T11:36:12,True,23.981490798,822305,w21zury6,False,False,False,False,False,False,False,False,11,False,False
8421,y9zp-d8zo,41.04,13,sgaz193x,2021-03-06T16:00:03,False,18.7019634975,130018,w21z3whs,False,False,False,False,False,False,False,False,16,False,False
8422,sh0c-akwk,56.46,11,sgc5i3j4,2021-03-28T17:47:26,True,46.7143583004,348196,w21zed52,False,False,False,False,False,False,False,False,17,False,False
8423,x8yk-fw0y,56.34,16,p4xke1lq,2021-03-28T12:36:23,True,17.8670895081,752101,w23b68rc,False,False,False,False,False,True,False,False,12,False,False
8424,y5qw-6yi1,51.15,14,c1wxy6sy,2021-03-06T19:29:37,True,55.5642715104,520428,w21ztrmm,False,False,False,False,False,False,False,False,19,False,False
8425,x8yk-3orn,39.3,14,f1kbo0kr,2021-03-17T15:31:38,True,30.80347482,763513,w23b518s,False,False,False,False,False,False,False,True,15,False,False
8426,x1lt-hywu,24.55,11,s2axo4gy,2021-03-06T19:11:13,True,20.8422312208,190463,w21z7mw5,False,False,False,False,False,False,False,False,19,False,False
8427,n7no-33m1,62.15,15,sg3gn2xw,2021-03-27T21:36:51,True,14.7794980127,728951,w23b0g4u,False,False,False,False,False,False,False,False,21,False,False
8428,s8bx-8ck7,194.74,10,sgc1fx2h,2021-03-05T12:35:43,True,28.5243894221,,w21z622b,False,False,False,False,False,False,False,False,12,False,False
8429,x1sy-sybv,52.28,10,g9uzq3ck,2021-03-21T09:49:35,True,49.5159626773,730817,w23b1y6p,False,False,False,False,False,False,False,False,9,False,False
8430,v9ou-ehjf,32.2,12,sgxod2bs,2021-03-05T22:25:57,True,67.0374134244,520351,w21ztwr3,False,False,False,False,False,False,False,False,22,False,False
8431,i1cb-22jo,52.34,11,f5vix7nf,2021-03-24T13:49:23,False,20.7635910284,426129,w21zkxep,False,False,False,False,False,False,False,False,13,False,False
8432,x6ku-on4x,43.2,16,sgyum7qg,2021-03-14T18:26:30,True,38.4518434816,828710,w21zuqzz,False,False,False,False,False,False,False,False,18,False,False
8433,w0lp-iajp,186.6,13,v0hoh0xh,2021-03-06T10:12:34,True,47.5033637132,560545,w21zg3cz,False,False,False,False,False,False,False,False,10,False,False
8434,y2xz-wxdt,64.3,10,sg905zp8,2021-03-20T14:56:20,True,12.6502135849,238800,w21z6v0w,False,False,False,False,False,False,False,False,14,False,False
8435,x1lt-eio2,82.41,26,n3rio6yo,2021-03-22T16:40:39,False,42.6634928745,328005,w21ze3rm,False,False,False,False,False,False,False,False,16,False,False
8436,y1rk-vcp3,17.6,11,sgswb2wn,2021-03-11T18:18:29,False,14.1965492562,423691,w21zkqk4,False,False,False,False,False,False,False,False,18,False,False
8438,e8jn-8gku,40.75,10,sgnev3ea,2021-03-14T17:13:28,True,40.5337519861,579820,w21zejp5,False,False,False,False,False,False,False,False,17,False,False
8439,x5dx-7kal,82.15,11,sg13obxp,2021-03-12T15:18:20,True,33.1195881078,439957,w21zkkbm,False,False,False,False,False,False,False,False,15,False,False
8440,tphx-ixna,20.9,10,sgk9rpkv,2021-03-22T18:17:54,True,46.467945283,640214,w21z8j89,False,False,False,False,False,False,False,False,18,False,False
8441,a0py-o7ie,17.4,10,sg9r3sy3,2021-03-30T19:04:27,True,16.8418080192,208533,w21z7q96,False,False,False,False,True,False,False,False,19,False,False
8442,y5qw-qk0s,48.6,13,sgoz0bei,2021-03-14T21:46:19,True,35.5041493229,511530,w21zv3tf,False,False,False,False,False,False,False,False,21,False,False
